cell_id,pt_loading,io_c_ratio,carbon_graphitized,T_C,RH,j_op,V_upper,ss_rate,time_h,R_ct
1,0.26243836607472754,0.719884756214954,0,72.68061663592975,41.69918026872778,0.524283276499564,0.9371811739101719,12.943790231485002,1000.0,0.10086631313990889
1,0.26243836607472754,0.719884756214954,0,72.68061663592975,41.69918026872778,0.524283276499564,0.9371811739101719,12.943790231485002,1250.0,0.11732604677079764
1,0.26243836607472754,0.719884756214954,0,72.68061663592975,41.69918026872778,0.524283276499564,0.9371811739101719,12.943790231485002,1500.0,0.1303399732682663
1,0.26243836607472754,0.719884756214954,0,72.68061663592975,41.69918026872778,0.524283276499564,0.9371811739101719,12.943790231485002,1750.0,0.14981224609184532
1,0.26243836607472754,0.719884756214954,0,72.68061663592975,41.69918026872778,0.524283276499564,0.9371811739101719,12.943790231485002,2000.0,0.16851986182779602
2,0.31644650205822455,0.8101417289902904,0,74.57506076495368,93.36927006094001,1.3340435159562496,0.8965133755721791,11.430596614595219,0.0,0.03875384086796967
2,0.31644650205822455,0.8101417289902904,0,74.57506076495368,93.36927006094001,1.3340435159562496,0.8965133755721791,11.430596614595219,250.0,0.04504799177892813
2,0.31644650205822455,0.8101417289902904,0,74.57506076495368,93.36927006094001,1.3340435159562496,0.8965133755721791,11.430596614595219,500.0,0.05164970829481423
2,0.31644650205822455,0.8101417289902904,0,74.57506076495368,93.36927006094001,1.3340435159562496,0.8965133755721791,11.430596614595219,750.0,0.05888826569431221
2,0.31644650205822455,0.8101417289902904,0,74.57506076495368,93.36927006094001,1.3340435159562496,0.8965133755721791,11.430596614595219,1000.0,0.06661651025669851
2,0.31644650205822455,0.8101417289902904,0,74.57506076495368,93.36927006094001,1.3340435159562496,0.8965133755721791,11.430596614595219,1250.0,0.0784548821891854
2,0.31644650205822455,0.8101417289902904,0,74.57506076495368,93.36927006094001,1.3340435159562496,0.8965133755721791,11.430596614595219,1500.0,0.08954001187215638
2,0.31644650205822455,0.8101417289902904,0,74.57506076495368,93.36927006094001,1.3340435159562496,0.8965133755721791,11.430596614595219,1750.0,0.10031662784856864
2,0.31644650205822455,0.8101417289902904,0,74.57506076495368,93.36927006094001,1.3340435159562496,0.8965133755721791,11.430596614595219,2000.0,0.1110755221947297
3,0.33612949224660504,0.6957477771971808,0,86.29452692432112,43.51408208831166,0.7361170605456604,0.8695363306963291,9.00678733298574,0.0,0.0345336624836194
3,0.33612949224660504,0.6957477771971808,0,86.29452692432112,43.51408208831166,0.7361170605456604,0.8695363306963291,9.00678733298574,250.0,0.041040482954791124
3,0.33612949224660504,0.6957477771971808,0,86.29452692432112,43.51408208831166,0.7361170605456604,0.8695363306963291,9.00678733298574,500.0,0.05027658589938863
3,0.33612949224660504,0.6957477771971808,0,86.29452692432112,43.51408208831166,0.7361170605456604,0.8695363306963291,9.00678733298574,750.0,0.06027341688928207
3,0.33612949224660504,0.6957477771971808,0,86.29452692432112,43.51408208831166,0.7361170605456604,0.8695363306963291,9.00678733298574,1000.0,0.06992079342624044
3,0.33612949224660504,0.6957477771971808,0,86.29452692432112,43.51408208831166,0.7361170605456604,0.8695363306963291,9.00678733298574,1250.0,0.0862246450039369
3,0.33612949224660504,0.6957477771971808,0,86.29452692432112,43.51408208831166,0.7361170605456604,0.8695363306963291,9.00678733298574,1500.0,0.09504237217491764
3,0.33612949224660504,0.6957477771971808,0,86.29452692432112,43.51408208831166,0.7361170605456604,0.8695363306963291,9.00678733298574,1750.0,0.11032249529940977
3,0.33612949224660504,0.6957477771971808,0,86.29452692432112,43.51408208831166,0.7361170605456604,0.8695363306963291,9.00678733298574,2000.0,0.12350469320901175
4,0.159854633190464,0.9768452442025991,0,63.16485838710689,77.74648909238255,1.3271545530678672,0.9072490301130519,19.091809873814746,0.0,0.09579061233545237
4,0.159854633190464,0.9768452442025991,0,63.16485838710689,77.74648909238255,1.3271545530678672,0.9072490301130519,19.091809873814746,250.0,0.1033007274180628
4,0.159854633190464,0.9768452442025991,0,63.16485838710689,77.74648909238255,1.3271545530678672,0.9072490301130519,19.091809873814746,500.0,0.11978613169775282
4,0.159854633190464,0.9768452442025991,0,63.16485838710689,77.74648909238255,1.3271545530678672,0.9072490301130519,19.091809873814746,750.0,0.14087728199094685
4,0.159854633190464,0.9768452442025991,0,63.16485838710689,77.74648909238255,1.3271545530678672,0.9072490301130519,19.091809873814746,1000.0,0.15695323348751203
4,0.159854633190464,0.9768452442025991,0,63.16485838710689,77.74648909238255,1.3271545530678672,0.9072490301130519,19.091809873814746,1250.0,0.18400226509996
4,0.159854633190464,0.9768452442025991,0,63.16485838710689,77.74648909238255,1.3271545530678672,0.9072490301130519,19.091809873814746,1500.0,0.19939321299138762
4,0.159854633190464,0.9768452442025991,0,63.16485838710689,77.74648909238255,1.3271545530678672,0.9072490301130519,19.091809873814746,1750.0,0.21916965980346687
4,0.159854633190464,0.9768452442025991,0,63.16485838710689,77.74648909238255,1.3271545530678672,0.9072490301130519,19.091809873814746,2000.0,0.24506215543371876
5,0.32034507153661884,0.8844571511958998,0,87.96179059840135,46.895957996854314,1.1290151170763094,0.9705651107211928,19.35852379849293,0.0,0.034354080357434674
5,0.32034507153661884,0.8844571511958998,0,87.96179059840135,46.895957996854314,1.1290151170763094,0.9705651107211928,19.35852379849293,250.0,0.05046328486573909
5,0.32034507153661884,0.8844571511958998,0,87.96179059840135,46.895957996854314,1.1290151170763094,0.9705651107211928,19.35852379849293,500.0,0.06442103375764999
5,0.32034507153661884,0.8844571511958998,0,87.96179059840135,46.895957996854314,1.1290151170763094,0.9705651107211928,19.35852379849293,750.0,0.08151782958048713
5,0.32034507153661884,0.8844571511958998,0,87.96179059840135,46.895957996854314,1.1290151170763094,0.9705651107211928,19.35852379849293,1000.0,0.10268719689101827
5,0.32034507153661884,0.8844571511958998,0,87.96179059840135,46.895957996854314,1.1290151170763094,0.9705651107211928,19.35852379849293,1250.0,0.12585302855984623
5,0.32034507153661884,0.8844571511958998,0,87.96179059840135,46.895957996854314,1.1290151170763094,0.9705651107211928,19.35852379849293,1500.0,0.14660297223389146
5,0.32034507153661884,0.8844571511958998,0,87.96179059840135,46.895957996854314,1.1290151170763094,0.9705651107211928,19.35852379849293,1750.0,0.168647759200258
5,0.32034507153661884,0.8844571511958998,0,87.96179059840135,46.895957996854314,1.1290151170763094,0.9705651107211928,19.35852379849293,2000.0,0.19157005710149272
6,0.16971187589179115,0.9207522314873231,0,67.98390816876878,72.33606445733122,0.8427528289745314,0.9710322510775501,0.8102142237686927,0.0,0.0832372038096893
6,0.16971187589179115,0.9207522314873231,0,67.98390816876878,72.33606445733122,0.8427528289745314,0.9710322510775501,0.8102142237686927,250.0,0.0861169475792419
6,0.16971187589179115,0.9207522314873231,0,67.98390816876878,72.33606445733122,0.8427528289745314,0.9710322510775501,0.8102142237686927,500.0,0.09983602331543144
6,0.16971187589179115,0.9207522314873231,0,67.98390816876878,72.33606445733122,0.8427528289745314,0.9710322510775501,0.8102142237686927,750.0,0.10763537014220821
6,0.16971187589179115,0.9207522314873231,0,67.98390816876878,72.33606445733122,0.8427528289745314,0.9710322510775501,0.8102142237686927,1000.0,0.11993185932975096
6,0.16971187589179115,0.9207522314873231,0,67.98390816876878,72.33606445733122,0.8427528289745314,0.9710322510775501,0.8102142237686927,1250.0,0.13117585870214735
6,0.16971187589179115,0.9207522314873231,0,67.98390816876878,72.33606445733122,0.8427528289745314,0.9710322510775501,0.8102142237686927,1500.0,0.14459772844172558
6,0.16971187589179115,0.9207522314873231,0,67.98390816876878,72.33606445733122,0.8427528289745314,0.9710322510775501,0.8102142237686927,1750.0,0.1597806735870455
6,0.16971187589179115,0.9207522314873231,0,67.98390816876878,72.33606445733122,0.8427528289745314,0.9710322510775501,0.8102142237686927,2000.0,0.16949586539857572
7,0.35239518388371505,0.6266760035068405,1,70.32929936412376,65.81792391687,1.36606208078407,0.9230901394896994,5.177291863418645,0.0,0.03780581530026292
7,0.35239518388371505,0.6266760035068405,1,70.32929936412376,65.81792391687,1.36606208078407,0.9230901394896994,5.177291863418645,250.0,0.04176131636917255
7,0.35239518388371505,0.6266760035068405,1,70.32929936412376,65.81792391687,1.36606208078407,0.9230901394896994,5.177291863418645,500.0,0.04448518998515107
7,0.35239518388371505,0.6266760035068405,1,70.32929936412376,65.81792391687,1.36606208078407,0.9230901394896994,5.177291863418645,750.0,0.04744507817511917
7,0.35239518388371505,0.6266760035068405,1,70.32929936412376,65.81792391687,1.36606208078407,0.9230901394896994,5.177291863418645,1000.0,0.05310991784160071
7,0.35239518388371505,0.6266760035068405,1,70.32929936412376,65.81792391687,1.36606208078407,0.9230901394896994,5.177291863418645,1250.0,0.0565366825621473
7,0.35239518388371505,0.6266760035068405,1,70.32929936412376,65.81792391687,1.36606208078407,0.9230901394896994,5.177291863418645,1500.0,0.060610528970250696
7,0.35239518388371505,0.6266760035068405,1,70.32929936412376,65.81792391687,1.36606208078407,0.9230901394896994,5.177291863418645,1750.0,0.06553510994420131
7,0.35239518388371505,0.6266760035068405,1,70.32929936412376,65.81792391687,1.36606208078407,0.9230901394896994,5.177291863418645,2000.0,0.07271375633548746
8,0.22386890280426786,0.9272483883883642,1,88.77232928092326,62.16426466550085,0.9526115105212871,0.9272101462097119,16.9658241655012,0.0,0.047234401564511135
8,0.22386890280426786,0.9272483883883642,1,88.77232928092326,62.16426466550085,0.9526115105212871,0.9272101462097119,16.9658241655012,250.0,0.058006666662365695
8,0.22386890280426786,0.9272483883883642,1,88.77232928092326,62.16426466550085,0.9526115105212871,0.9272101462097119,16.9658241655012,500.0,0.06988510764029389
8,0.22386890280426786,0.9272483883883642,1,88.77232928092326,62.16426466550085,0.9526115105212871,0.9272101462097119,16.9658241655012,750.0,0.08309973599095877
8,0.22386890280426786,0.9272483883883642,1,88.77232928092326,62.16426466550085,0.9526115105212871,0.9272101462097119,16.9658241655012,1000.0,0.09743273054107074
8,0.22386890280426786,0.9272483883883642,1,88.77232928092326,62.16426466550085,0.9526115105212871,0.9272101462097119,16.9658241655012,1250.0,0.11160065055343443
8,0.22386890280426786,0.9272483883883642,1,88.77232928092326,62.16426466550085,0.9526115105212871,0.9272101462097119,16.9658241655012,1500.0,0.12433263079253136
8,0.22386890280426786,0.9272483883883642,1,88.77232928092326,62.16426466550085,0.9526115105212871,0.9272101462097119,16.9658241655012,1750.0,0.14701556518288986
8,0.22386890280426786,0.9272483883883642,1,88.77232928092326,62.16426466550085,0.9526115105212871,0.9272101462097119,16.9658241655012,2000.0,0.16399299006359036
9,0.12358901114969198,0.8610458305346553,1,68.21547295798672,82.15912423958719,1.3438014269420906,0.8664862232939622,17.295565908015483,0.0,0.11010399395578653
9,0.12358901114969198,0.8610458305346553,1,68.21547295798672,82.15912423958719,1.3438014269420906,0.8664862232939622,17.295565908015483,250.0,0.11978662351573278
9,0.12358901114969198,0.8610458305346553,1,68.21547295798672,82.15912423958719,1.3438014269420906,0.8664862232939622,17.295565908015483,500.0,0.12875574271997461
9,0.12358901114969198,0.8610458305346553,1,68.21547295798672,82.15912423958719,1.3438014269420906,0.8664862232939622,17.295565908015483,750.0,0.13801826842436343
9,0.12358901114969198,0.8610458305346553,1,68.21547295798672,82.15912423958719,1.3438014269420906,0.8664862232939622,17.295565908015483,1000.0,0.16094148593489027
9,0.12358901114969198,0.8610458305346553,1,68.21547295798672,82.15912423958719,1.3438014269420906,0.8664862232939622,17.295565908015483,1250.0,0.17384751817885402
9,0.12358901114969198,0.8610458305346553,1,68.21547295798672,82.15912423958719,1.3438014269420906,0.8664862232939622,17.295565908015483,1500.0,0.18968426271516445
9,0.12358901114969198,0.8610458305346553,1,68.21547295798672,82.15912423958719,1.3438014269420906,0.8664862232939622,17.295565908015483,1750.0,0.2088002439208773
9,0.12358901114969198,0.8610458305346553,1,68.21547295798672,82.15912423958719,1.3438014269420906,0.8664862232939622,17.295565908015483,2000.0,0.23743578679378324
10,0.364392151821307,0.8042826022174581,1,89.84752044482754,58.95661272206201,0.5827123789265625,0.964412755769529,16.24670796222508,0.0,0.028819481948153827
10,0.364392151821307,0.8042826022174581,1,89.84752044482754,58.95661272206201,0.5827123789265625,0.964412755769529,16.24670796222508,250.0,0.03610155892331141
10,0.364392151821307,0.8042826022174581,1,89.84752044482754,58.95661272206201,0.5827123789265625,0.964412755769529,16.24670796222508,500.0,0.043418779239019344
10,0.364392151821307,0.8042826022174581,1,89.84752044482754,58.95661272206201,0.5827123789265625,0.964412755769529,16.24670796222508,750.0,0.05072796807571742
10,0.364392151821307,0.8042826022174581,1,89.84752044482754,58.95661272206201,0.5827123789265625,0.964412755769529,16.24670796222508,1000.0,0.06308835101447251
10,0.364392151821307,0.8042826022174581,1,89.84752044482754,58.95661272206201,0.5827123789265625,0.964412755769529,16.24670796222508,1250.0,0.06940033850258459
10,0.364392151821307,0.8042826022174581,1,89.84752044482754,58.95661272206201,0.5827123789265625,0.964412755769529,16.24670796222508,1500.0,0.0830020429386853
10,0.364392151821307,0.8042826022174581,1,89.84752044482754,58.95661272206201,0.5827123789265625,0.964412755769529,16.24670796222508,1750.0,0.09505017353871859
10,0.364392151821307,0.8042826022174581,1,89.84752044482754,58.95661272206201,0.5827123789265625,0.964412755769529,16.24670796222508,2000.0,0.1060500714018022
11,0.15011587863468168,0.7582229092419503,0,87.30767298648163,73.68404605301338,0.9783359149262726,0.8752368704758031,10.520444972357502,0.0,0.06864276438066788
11,0.15011587863468168,0.7582229092419503,0,87.30767298648163,73.68404605301338,0.9783359149262726,0.8752368704758031,10.520444972357502,250.0,0.0831749319327195
11,0.15011587863468168,0.7582229092419503,0,87.30767298648163,73.68404605301338,0.9783359149262726,0.8752368704758031,10.520444972357502,500.0,0.1030407465510717
11,0.15011587863468168,0.7582229092419503,0,87.30767298648163,73.68404605301338,0.9783359149262726,0.8752368704758031,10.520444972357502,750.0,0.12986730549002107
11,0.15011587863468168,0.7582229092419503,0,87.30767298648163,73.68404605301338,0.9783359149262726,0.8752368704758031,10.520444972357502,1000.0,0.15027677682578897
11,0.15011587863468168,0.7582229092419503,0,87.30767298648163,73.68404605301338,0.9783359149262726,0.8752368704758031,10.520444972357502,1250.0,0.17478641848843626
11,0.15011587863468168,0.7582229092419503,0,87.30767298648163,73.68404605301338,0.9783359149262726,0.8752368704758031,10.520444972357502,1500.0,0.20983971448598998
11,0.15011587863468168,0.7582229092419503,0,87.30767298648163,73.68404605301338,0.9783359149262726,0.8752368704758031,10.520444972357502,1750.0,0.22660580001254013
11,0.15011587863468168,0.7582229092419503,0,87.30767298648163,73.68404605301338,0.9783359149262726,0.8752368704758031,10.520444972357502,2000.0,0.26091700418633346
12,0.15625231471833548,0.8690106535667477,1,77.33063677553578,76.13435058277754,1.3624230931243808,0.859394484518884,9.99945647317237,0.0,0.08109416595532319
12,0.15625231471833548,0.8690106535667477,1,77.33063677553578,76.13435058277754,1.3624230931243808,0.859394484518884,9.99945647317237,250.0,0.08399133701241618
12,0.15625231471833548,0.8690106535667477,1,77.33063677553578,76.13435058277754,1.3624230931243808,0.859394484518884,9.99945647317237,500.0,0.0940460516949053
12,0.15625231471833548,0.8690106535667477,1,77.33063677553578,76.13435058277754,1.3624230931243808,0.859394484518884,9.99945647317237,750.0,0.10094257305687142
12,0.15625231471833548,0.8690106535667477,1,77.33063677553578,76.13435058277754,1.3624230931243808,0.859394484518884,9.99945647317237,1000.0,0.11336434540106931
12,0.15625231471833548,0.8690106535667477,1,77.33063677553578,76.13435058277754,1.3624230931243808,0.859394484518884,9.99945647317237,1250.0,0.129686336374295
12,0.15625231471833548,0.8690106535667477,1,77.33063677553578,76.13435058277754,1.3624230931243808,0.859394484518884,9.99945647317237,1500.0,0.13929026178492504
12,0.15625231471833548,0.8690106535667477,1,77.33063677553578,76.13435058277754,1.3624230931243808,0.859394484518884,9.99945647317237,1750.0,0.1596086280666615
12,0.15625231471833548,0.8690106535667477,1,77.33063677553578,76.13435058277754,1.3624230931243808,0.859394484518884,9.99945647317237,2000.0,0.16451497544070212
13,0.37378658009226573,0.9063668470955489,0,87.45971880335298,47.64418054293438,0.47356290533063206,0.8591424129639983,17.377085886946386,0.0,0.029732591479164707
13,0.37378658009226573,0.9063668470955489,0,87.45971880335298,47.64418054293438,0.47356290533063206,0.8591424129639983,17.377085886946386,250.0,0.037598477142998195
13,0.37378658009226573,0.9063668470955489,0,87.45971880335298,47.64418054293438,0.47356290533063206,0.8591424129639983,17.377085886946386,500.0,0.049040078252752826
13,0.37378658009226573,0.9063668470955489,0,87.45971880335298,47.64418054293438,0.47356290533063206,0.8591424129639983,17.377085886946386,750.0,0.0621276081494305
13,0.37378658009226573,0.9063668470955489,0,87.45971880335298,47.64418054293438,0.47356290533063206,0.8591424129639983,17.377085886946386,1000.0,0.07327390572575851
13,0.37378658009226573,0.9063668470955489,0,87.45971880335298,47.64418054293438,0.47356290533063206,0.8591424129639983,17.377085886946386,1250.0,0.09022758932387093
13,0.37378658009226573,0.9063668470955489,0,87.45971880335298,47.64418054293438,0.47356290533063206,0.8591424129639983,17.377085886946386,1500.0,0.10482734121904706
13,0.37378658009226573,0.9063668470955489,0,87.45971880335298,47.64418054293438,0.47356290533063206,0.8591424129639983,17.377085886946386,1750.0,0.11844044008684808
13,0.37378658009226573,0.9063668470955489,0,87.45971880335298,47.64418054293438,0.47356290533063206,0.8591424129639983,17.377085886946386,2000.0,0.13465972763055917
14,0.12782364265701424,0.831503401329401,0,84.24410255440705,69.3307621677556,1.3886953333678196,0.8737826322078435,19.260382802485346,0.0,0.08458217045373527
14,0.12782364265701424,0.831503401329401,0,84.24410255440705,69.3307621677556,1.3886953333678196,0.8737826322078435,19.260382802485346,250.0,0.10486116689773697
14,0.12782364265701424,0.831503401329401,0,84.24410255440705,69.3307621677556,1.3886953333678196,0.8737826322078435,19.260382802485346,500.0,0.13717044354235686
14,0.12782364265701424,0.831503401329401,0,84.24410255440705,69.3307621677556,1.3886953333678196,0.8737826322078435,19.260382802485346,750.0,0.17641509221252108
14,0.12782364265701424,0.831503401329401,0,84.24410255440705,69.3307621677556,1.3886953333678196,0.8737826322078435,19.260382802485346,1000.0,0.20511177192720187
14,0.12782364265701424,0.831503401329401,0,84.24410255440705,69.3307621677556,1.3886953333678196,0.8737826322078435,19.260382802485346,1250.0,0.248304472256818
14,0.12782364265701424,0.831503401329401,0,84.24410255440705,69.3307621677556,1.3886953333678196,0.8737826322078435,19.260382802485346,1500.0,0.2819468986629995
14,0.12782364265701424,0.831503401329401,0,84.24410255440705,69.3307621677556,1.3886953333678196,0.8737826322078435,19.260382802485346,1750.0,0.3399002080588378
14,0.12782364265701424,0.831503401329401,0,84.24410255440705,69.3307621677556,1.3886953333678196,0.8737826322078435,19.260382802485346,2000.0,0.37644655905146157
15,0.19766368483021135,0.9976107084839937,0,83.43571506229135,69.13210832677527,0.8226283964247811,0.9640787577633335,1.736297444297883,0.0,0.055442144503813365
15,0.19766368483021135,0.9976107084839937,0,83.43571506229135,69.13210832677527,0.8226283964247811,0.9640787577633335,1.736297444297883,250.0,0.06736055426983258
15,0.19766368483021135,0.9976107084839937,0,83.43571506229135,69.13210832677527,0.8226283964247811,0.9640787577633335,1.736297444297883,500.0,0.07857571190171445
15,0.19766368483021135,0.9976107084839937,0,83.43571506229135,69.13210832677527,0.8226283964247811,0.9640787577633335,1.736297444297883,750.0,0.08818319435258233
15,0.19766368483021135,0.9976107084839937,0,83.43571506229135,69.13210832677527,0.8226283964247811,0.9640787577633335,1.736297444297883,1000.0,0.10298463221891754
15,0.19766368483021135,0.9976107084839937,0,83.43571506229135,69.13210832677527,0.8226283964247811,0.9640787577633335,1.736297444297883,1250.0,0.11513120538943238
15,0.19766368483021135,0.9976107084839937,0,83.43571506229135,69.13210832677527,0.8226283964247811,0.9640787577633335,1.736297444297883,1500.0,0.1388813133855911
15,0.19766368483021135,0.9976107084839937,0,83.43571506229135,69.13210832677527,0.8226283964247811,0.9640787577633335,1.736297444297883,1750.0,0.1472889154277327
15,0.19766368483021135,0.9976107084839937,0,83.43571506229135,69.13210832677527,0.8226283964247811,0.9640787577633335,1.736297444297883,2000.0,0.16576636395430494
16,0.13378409966216717,0.7627791202557225,0,82.33142179042197,91.11255473405541,0.5389316791201976,0.9414921500046837,16.422061767892774,0.0,0.08412041120159126
16,0.13378409966216717,0.7627791202557225,0,82.33142179042197,91.11255473405541,0.5389316791201976,0.9414921500046837,16.422061767892774,250.0,0.10412490614482259
16,0.13378409966216717,0.7627791202557225,0,82.33142179042197,91.11255473405541,0.5389316791201976,0.9414921500046837,16.422061767892774,500.0,0.12491264484633756
16,0.13378409966216717,0.7627791202557225,0,82.33142179042197,91.11255473405541,0.5389316791201976,0.9414921500046837,16.422061767892774,750.0,0.15028125938329695
16,0.13378409966216717,0.7627791202557225,0,82.33142179042197,91.11255473405541,0.5389316791201976,0.9414921500046837,16.422061767892774,1000.0,0.18094676796184694
16,0.13378409966216717,0.7627791202557225,0,82.33142179042197,91.11255473405541,0.5389316791201976,0.9414921500046837,16.422061767892774,1250.0,0.21721001070031243
16,0.13378409966216717,0.7627791202557225,0,82.33142179042197,91.11255473405541,0.5389316791201976,0.9414921500046837,16.422061767892774,1500.0,0.25285700084739254
16,0.13378409966216717,0.7627791202557225,0,82.33142179042197,91.11255473405541,0.5389316791201976,0.9414921500046837,16.422061767892774,1750.0,0.2863518489118459
16,0.13378409966216717,0.7627791202557225,0,82.33142179042197,91.11255473405541,0.5389316791201976,0.9414921500046837,16.422061767892774,2000.0,0.32277276126466375
17,0.35913587232912547,0.8806274264247491,0,68.81772767923673,86.0591361990084,0.970684785859499,0.8621998699463298,7.827608526093284,0.0,0.03611995422851658
17,0.35913587232912547,0.8806274264247491,0,68.81772767923673,86.0591361990084,0.970684785859499,0.8621998699463298,7.827608526093284,250.0,0.04024179307879629
17,0.35913587232912547,0.8806274264247491,0,68.81772767923673,86.0591361990084,0.970684785859499,0.8621998699463298,7.827608526093284,500.0,0.0451238863309791
17,0.35913587232912547,0.8806274264247491,0,68.81772767923673,86.0591361990084,0.970684785859499,0.8621998699463298,7.827608526093284,750.0,0.05158656861421658
17,0.35913587232912547,0.8806274264247491,0,68.81772767923673,86.0591361990084,0.970684785859499,0.8621998699463298,7.827608526093284,1000.0,0.05514165402041075
17,0.35913587232912547,0.8806274264247491,0,68.81772767923673,86.0591361990084,0.970684785859499,0.8621998699463298,7.827608526093284,1250.0,0.06077892285673297
17,0.35913587232912547,0.8806274264247491,0,68.81772767923673,86.0591361990084,0.970684785859499,0.8621998699463298,7.827608526093284,1500.0,0.07005833235155932
17,0.35913587232912547,0.8806274264247491,0,68.81772767923673,86.0591361990084,0.970684785859499,0.8621998699463298,7.827608526093284,1750.0,0.07741176056352633
17,0.35913587232912547,0.8806274264247491,0,68.81772767923673,86.0591361990084,0.970684785859499,0.8621998699463298,7.827608526093284,2000.0,0.0822301661779514
18,0.369040369679128,0.8333280187693903,0,81.34460472353274,74.14155125580149,1.2259572221703992,0.9191808615516647,16.264881907283847,0.0,0.028465106288989184
18,0.369040369679128,0.8333280187693903,0,81.34460472353274,74.14155125580149,1.2259572221703992,0.9191808615516647,16.264881907283847,250.0,0.03913516135105629
18,0.369040369679128,0.8333280187693903,0,81.34460472353274,74.14155125580149,1.2259572221703992,0.9191808615516647,16.264881907283847,500.0,0.04801023941523239
18,0.369040369679128,0.8333280187693903,0,81.34460472353274,74.14155125580149,1.2259572221703992,0.9191808615516647,16.264881907283847,750.0,0.05792444645049595
18,0.369040369679128,0.8333280187693903,0,81.34460472353274,74.14155125580149,1.2259572221703992,0.9191808615516647,16.264881907283847,1000.0,0.06824243203969922
18,0.369040369679128,0.8333280187693903,0,81.34460472353274,74.14155125580149,1.2259572221703992,0.9191808615516647,16.264881907283847,1250.0,0.08118078279973846
18,0.369040369679128,0.8333280187693903,0,81.34460472353274,74.14155125580149,1.2259572221703992,0.9191808615516647,16.264881907283847,1500.0,0.09480106270768204
18,0.369040369679128,0.8333280187693903,0,81.34460472353274,74.14155125580149,1.2259572221703992,0.9191808615516647,16.264881907283847,1750.0,0.10734994062203872
18,0.369040369679128,0.8333280187693903,0,81.34460472353274,74.14155125580149,1.2259572221703992,0.9191808615516647,16.264881907283847,2000.0,0.12163302882715332
19,0.35888499957495845,0.8257651284482377,0,74.53496827038751,93.92942591490907,0.48601243606100264,0.940500078544316,6.559645795292051,0.0,0.03357951581662571
19,0.35888499957495845,0.8257651284482377,0,74.53496827038751,93.92942591490907,0.48601243606100264,0.940500078544316,6.559645795292051,250.0,0.03831347025965003
19,0.35888499957495845,0.8257651284482377,0,74.53496827038751,93.92942591490907,0.48601243606100264,0.940500078544316,6.559645795292051,500.0,0.043058780327033114
19,0.35888499957495845,0.8257651284482377,0,74.53496827038751,93.92942591490907,0.48601243606100264,0.940500078544316,6.559645795292051,750.0,0.04852327270726793
19,0.35888499957495845,0.8257651284482377,0,74.53496827038751,93.92942591490907,0.48601243606100264,0.940500078544316,6.559645795292051,1000.0,0.05660837920483474
19,0.35888499957495845,0.8257651284482377,0,74.53496827038751,93.92942591490907,0.48601243606100264,0.940500078544316,6.559645795292051,1250.0,0.06471489823174173
19,0.35888499957495845,0.8257651284482377,0,74.53496827038751,93.92942591490907,0.48601243606100264,0.940500078544316,6.559645795292051,1500.0,0.07114530705671183
19,0.35888499957495845,0.8257651284482377,0,74.53496827038751,93.92942591490907,0.48601243606100264,0.940500078544316,6.559645795292051,1750.0,0.08036149890124537
19,0.35888499957495845,0.8257651284482377,0,74.53496827038751,93.92942591490907,0.48601243606100264,0.940500078544316,6.559645795292051,2000.0,0.08799336754225982
